idOrden;idProducto;cantidadDevuelta;fechaDevolucion;motivoDevolucion;resolucion
77508;3346;1;22/7/15;Cambio de idea o insatisfaccion personal;Credito de la tienda
77510;10470;5;2/11/06;Producto o tamano incorrecto;Credito de la tienda
77511;9561;9;24/11/16;Cambio de idea o insatisfaccion personal;Reembolso
77538;2173;6;28/7/20;Producto danado o defectuoso;Intercambio por nuevos productos
77547;7873;7;6/2/22;Cambio de idea o insatisfaccion personal;Reembolso
77557;12701;7;15/3/09;Cambio de idea o insatisfaccion personal;Credito de la tienda
77569;14671;1;15/4/13;Producto o tamano incorrecto;Credito de la tienda
77574;14759;1;8/7/20;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77581;9260;2;3/12/13;Producto danado o defectuoso;Intercambio por nuevos productos
77587;10970;3;13/8/07;Cambio de idea o insatisfaccion personal;Credito de la tienda
77589;2413;10;10/12/13;Cambio de idea o insatisfaccion personal;Credito de la tienda
77592;2706;3;25/10/15;Producto o tamano incorrecto;Intercambio por variante
77594;12687;10;6/6/21;Cambio de idea o insatisfaccion personal;Credito de la tienda
77595;3177;3;22/6/14;Cambio de idea o insatisfaccion personal;Reembolso
77601;5800;8;19/12/14;Producto danado o defectuoso;Intercambio por nuevos productos
77617;13368;9;5/7/08;Cambio de idea o insatisfaccion personal;Intercambio por variante
77620;4943;3;24/9/12;Cambio de idea o insatisfaccion personal;Credito de la tienda
77622;2389;6;11/7/09;Producto o tamano incorrecto;Credito de la tienda
77626;4671;4;18/5/08;Producto o tamano incorrecto;Credito de la tienda
77626;784;3;28/4/08;Producto o tamano incorrecto;Reembolso
77631;11541;2;16/11/15;Producto danado o defectuoso;Reembolso
77633;1567;1;24/2/09;Cambio de idea o insatisfaccion personal;Credito de la tienda
77634;377;2;6/5/13;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77638;1740;1;20/3/19;Producto danado o defectuoso;Intercambio por nuevos productos
77653;14050;3;3/2/09;Producto o tamano incorrecto;Reembolso
77655;11387;3;10/7/10;Producto o tamano incorrecto;Credito de la tienda
77657;11671;1;30/1/17;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77666;14454;5;13/4/12;Producto danado o defectuoso;Reembolso
77671;2339;5;24/4/14;Producto o tamano incorrecto;Reembolso
77675;6073;6;29/7/15;Producto o tamano incorrecto;Credito de la tienda
77679;14711;1;22/11/14;Producto o tamano incorrecto;Intercambio por nuevos productos
77682;6590;3;18/4/08;Producto danado o defectuoso;Credito de la tienda
77683;6850;5;15/8/11;Producto danado o defectuoso;Credito de la tienda
77689;1957;1;4/1/21;Producto o tamano incorrecto;Intercambio por nuevos productos
77701;12778;4;15/10/19;Cambio de idea o insatisfaccion personal;Intercambio por variante
77714;502;1;14/5/13;Producto o tamano incorrecto;Intercambio por nuevos productos
77717;2640;3;29/11/11;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77718;13632;8;28/2/23;Cambio de idea o insatisfaccion personal;Reembolso
77721;8665;2;4/5/14;Producto o tamano incorrecto;Intercambio por nuevos productos
77724;9712;7;26/1/13;Producto o tamano incorrecto;Credito de la tienda
77730;3686;7;20/3/11;Producto danado o defectuoso;Intercambio por nuevos productos
77741;11025;9;15/11/22;Producto danado o defectuoso;Intercambio por nuevos productos
77743;10988;1;23/10/18;Producto o tamano incorrecto;Credito de la tienda
77744;14614;4;25/3/17;Producto danado o defectuoso;Intercambio por nuevos productos
77752;9217;2;22/9/21;Cambio de idea o insatisfaccion personal;Intercambio por variante
77752;7405;1;11/9/21;Producto danado o defectuoso;Credito de la tienda
77755;3988;3;23/9/12;Cambio de idea o insatisfaccion personal;Credito de la tienda
77755;8426;3;9/10/12;Producto o tamano incorrecto;Intercambio por variante
77761;10137;2;18/2/14;Producto o tamano incorrecto;Intercambio por variante
77762;8829;3;23/11/19;Producto danado o defectuoso;Intercambio por nuevos productos
77772;8704;2;13/5/12;Producto o tamano incorrecto;Intercambio por variante
77773;6590;5;22/2/20;Producto o tamano incorrecto;Reembolso
77779;13589;1;25/12/13;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77783;2159;1;31/12/20;Producto danado o defectuoso;Intercambio por nuevos productos
77783;14777;4;15/1/21;Producto o tamano incorrecto;Intercambio por nuevos productos
77787;2828;1;15/6/22;Producto o tamano incorrecto;Reembolso
77791;1202;3;2/8/10;Producto o tamano incorrecto;Credito de la tienda
77796;2101;7;22/5/11;Producto o tamano incorrecto;Intercambio por nuevos productos
77797;14762;2;27/5/15;Producto danado o defectuoso;Intercambio por variante
77798;3009;6;4/11/12;Cambio de idea o insatisfaccion personal;Credito de la tienda
77810;9144;3;28/4/18;Cambio de idea o insatisfaccion personal;Reembolso
77812;8574;2;19/10/16;Producto danado o defectuoso;Intercambio por nuevos productos
77820;7657;6;27/2/10;Producto o tamano incorrecto;Credito de la tienda
77824;107;3;7/10/10;Producto danado o defectuoso;Reembolso
77827;2382;1;18/2/11;Cambio de idea o insatisfaccion personal;Credito de la tienda
77828;4041;2;8/11/07;Producto o tamano incorrecto;Credito de la tienda
77836;4506;6;27/7/08;Producto o tamano incorrecto;Reembolso
77837;5227;3;10/11/11;Cambio de idea o insatisfaccion personal;Reembolso
77840;1856;6;19/7/19;Producto danado o defectuoso;Intercambio por nuevos productos
77842;7306;6;7/8/17;Cambio de idea o insatisfaccion personal;Intercambio por variante
77845;11520;2;29/8/19;Producto o tamano incorrecto;Credito de la tienda
77849;10202;1;20/2/08;Producto danado o defectuoso;Intercambio por variante
77850;12156;4;6/12/08;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77867;3954;3;21/6/18;Producto o tamano incorrecto;Reembolso
77870;8162;2;18/12/13;Producto danado o defectuoso;Intercambio por nuevos productos
77883;14364;1;23/3/10;Cambio de idea o insatisfaccion personal;Credito de la tienda
77890;7490;1;28/1/16;Producto danado o defectuoso;Reembolso
77891;3105;1;21/6/20;Producto o tamano incorrecto;Reembolso
77896;13157;9;2/5/19;Producto danado o defectuoso;Credito de la tienda
77897;5997;3;21/10/16;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77900;11537;4;7/1/14;Producto o tamano incorrecto;Reembolso
77902;11058;2;14/7/14;Producto o tamano incorrecto;Reembolso
77905;9215;2;20/5/16;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77914;9600;1;24/9/06;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77916;11970;1;22/5/14;Producto danado o defectuoso;Credito de la tienda
77919;6926;2;27/2/14;Producto o tamano incorrecto;Credito de la tienda
77920;12421;1;14/12/07;Producto o tamano incorrecto;Credito de la tienda
77937;13679;2;2/1/14;Cambio de idea o insatisfaccion personal;Intercambio por variante
77944;6209;5;27/5/14;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77946;14307;7;2/3/13;Producto danado o defectuoso;Reembolso
77953;1429;1;21/12/10;Producto o tamano incorrecto;Intercambio por nuevos productos
77957;3074;7;18/3/16;Producto danado o defectuoso;Credito de la tienda
77961;11506;1;27/2/11;Producto o tamano incorrecto;Reembolso
77963;3573;5;30/8/20;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77976;306;2;5/5/11;Producto danado o defectuoso;Intercambio por nuevos productos
77976;7048;1;21/4/11;Producto danado o defectuoso;Reembolso
77990;11058;2;5/11/08;Producto o tamano incorrecto;Reembolso
77990;13809;2;17/11/08;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
77995;14125;4;9/7/20;Cambio de idea o insatisfaccion personal;Credito de la tienda
78010;4113;6;11/12/10;Producto danado o defectuoso;Reembolso
78013;11252;4;6/10/17;Producto danado o defectuoso;Intercambio por nuevos productos
78015;4492;4;26/8/12;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78021;4558;1;31/5/14;Producto o tamano incorrecto;Credito de la tienda
78024;5621;1;30/9/08;Producto o tamano incorrecto;Reembolso
78025;10496;1;2/8/18;Producto danado o defectuoso;Intercambio por variante
78025;522;3;23/8/18;Producto o tamano incorrecto;Reembolso
78026;54;4;20/11/11;Producto danado o defectuoso;Intercambio por variante
78034;1872;3;4/3/16;Producto danado o defectuoso;Credito de la tienda
78038;1356;2;25/7/20;Producto o tamano incorrecto;Credito de la tienda
78039;8866;2;27/3/12;Producto o tamano incorrecto;Intercambio por nuevos productos
78040;13246;1;10/9/11;Producto danado o defectuoso;Credito de la tienda
78044;111;6;23/1/09;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78046;12997;1;29/3/10;Producto o tamano incorrecto;Intercambio por variante
78052;14583;4;3/9/16;Producto danado o defectuoso;Credito de la tienda
78059;9820;6;12/12/17;Producto o tamano incorrecto;Intercambio por nuevos productos
78062;10131;6;22/8/22;Producto o tamano incorrecto;Credito de la tienda
78063;13068;8;24/9/13;Producto danado o defectuoso;Intercambio por variante
78064;7899;3;22/12/17;Producto danado o defectuoso;Reembolso
78072;12227;1;2/9/08;Producto o tamano incorrecto;Reembolso
78072;8850;1;5/9/08;Cambio de idea o insatisfaccion personal;Reembolso
78075;8174;9;11/12/19;Producto danado o defectuoso;Intercambio por variante
78075;2486;6;29/11/19;Producto o tamano incorrecto;Intercambio por variante
78079;7797;2;28/3/21;Producto o tamano incorrecto;Intercambio por variante
78081;4264;3;7/5/06;Producto danado o defectuoso;Credito de la tienda
78082;9576;5;10/2/21;Producto o tamano incorrecto;Credito de la tienda
78083;8323;1;23/7/12;Producto o tamano incorrecto;Credito de la tienda
78091;1288;3;13/10/19;Producto danado o defectuoso;Intercambio por nuevos productos
78098;5429;1;29/6/19;Producto danado o defectuoso;Intercambio por variante
78107;7860;7;23/1/16;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78110;4493;1;9/10/08;Producto danado o defectuoso;Intercambio por variante
78116;7391;2;9/9/12;Producto o tamano incorrecto;Intercambio por nuevos productos
78117;6532;4;29/5/10;Cambio de idea o insatisfaccion personal;Intercambio por variante
78119;5657;2;27/6/16;Producto danado o defectuoso;Intercambio por nuevos productos
78121;5932;1;11/3/23;Producto danado o defectuoso;Intercambio por variante
78121;10398;3;23/3/23;Producto danado o defectuoso;Intercambio por nuevos productos
78149;13220;1;21/10/12;Producto danado o defectuoso;Credito de la tienda
78153;5737;10;10/10/07;Producto o tamano incorrecto;Reembolso
78157;1176;2;6/5/10;Cambio de idea o insatisfaccion personal;Credito de la tienda
78159;9674;1;16/9/12;Producto o tamano incorrecto;Credito de la tienda
78170;836;6;8/12/06;Producto danado o defectuoso;Reembolso
78172;8868;6;26/7/10;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78179;14356;3;16/10/16;Producto danado o defectuoso;Intercambio por nuevos productos
78185;1040;3;21/5/15;Producto o tamano incorrecto;Reembolso
78190;14481;1;22/6/11;Producto danado o defectuoso;Intercambio por variante
78217;14405;3;18/11/12;Producto o tamano incorrecto;Credito de la tienda
78219;2723;9;4/11/20;Producto danado o defectuoso;Reembolso
78229;5397;1;10/7/14;Cambio de idea o insatisfaccion personal;Intercambio por variante
78234;6476;10;12/10/11;Producto danado o defectuoso;Reembolso
78239;2355;1;29/9/06;Producto o tamano incorrecto;Credito de la tienda
78256;9870;5;12/9/11;Producto o tamano incorrecto;Credito de la tienda
78257;1614;4;12/4/23;Producto o tamano incorrecto;Intercambio por nuevos productos
78260;12105;2;13/12/11;Cambio de idea o insatisfaccion personal;Intercambio por variante
78265;14254;3;10/5/12;Producto danado o defectuoso;Intercambio por variante
78267;10905;2;19/5/12;Producto o tamano incorrecto;Intercambio por variante
78269;1466;2;8/7/11;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78270;9712;3;15/4/14;Producto danado o defectuoso;Intercambio por variante
78271;12239;4;29/3/18;Producto danado o defectuoso;Credito de la tienda
78273;13132;1;23/4/13;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78293;6629;9;3/3/11;Cambio de idea o insatisfaccion personal;Reembolso
78311;2321;1;20/12/09;Producto o tamano incorrecto;Intercambio por nuevos productos
78328;11664;3;5/1/09;Producto danado o defectuoso;Reembolso
78330;10563;5;5/12/13;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78331;13992;8;9/12/09;Cambio de idea o insatisfaccion personal;Intercambio por variante
78335;2347;2;11/4/12;Cambio de idea o insatisfaccion personal;Intercambio por variante
78342;11092;11;12/6/08;Cambio de idea o insatisfaccion personal;Intercambio por variante
78347;8051;5;11/1/11;Producto danado o defectuoso;Intercambio por nuevos productos
78360;2064;4;19/5/13;Producto o tamano incorrecto;Credito de la tienda
78363;605;1;12/12/12;Producto danado o defectuoso;Credito de la tienda
78367;6361;2;13/1/13;Producto o tamano incorrecto;Reembolso
78369;13017;9;20/3/22;Producto danado o defectuoso;Intercambio por variante
78384;3412;2;4/6/15;Producto o tamano incorrecto;Intercambio por variante
78385;11332;10;2/6/15;Producto danado o defectuoso;Credito de la tienda
78397;11392;1;8/10/16;Cambio de idea o insatisfaccion personal;Intercambio por variante
78411;4361;4;5/6/14;Producto danado o defectuoso;Intercambio por nuevos productos
78411;2148;1;8/6/14;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78415;3452;5;15/11/15;Producto o tamano incorrecto;Intercambio por nuevos productos
78426;10448;5;8/7/17;Cambio de idea o insatisfaccion personal;Credito de la tienda
78434;10599;2;19/10/12;Producto danado o defectuoso;Reembolso
78437;13430;1;3/10/16;Producto danado o defectuoso;Intercambio por nuevos productos
78450;9199;1;15/4/07;Producto danado o defectuoso;Reembolso
78453;4032;1;23/9/11;Cambio de idea o insatisfaccion personal;Credito de la tienda
78457;12040;1;6/12/16;Cambio de idea o insatisfaccion personal;Credito de la tienda
78459;1899;6;18/10/16;Producto danado o defectuoso;Intercambio por variante
78465;12289;1;14/12/16;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78468;10568;3;28/8/21;Producto danado o defectuoso;Credito de la tienda
78473;325;1;28/3/21;Cambio de idea o insatisfaccion personal;Reembolso
78476;2773;6;21/1/15;Cambio de idea o insatisfaccion personal;Credito de la tienda
78482;6729;3;24/7/15;Producto o tamano incorrecto;Intercambio por nuevos productos
78498;916;4;29/9/15;Producto danado o defectuoso;Reembolso
78512;5705;3;3/12/11;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78519;5065;4;20/6/12;Producto o tamano incorrecto;Intercambio por nuevos productos
78533;16;8;5/8/13;Producto o tamano incorrecto;Reembolso
78538;220;5;16/5/20;Producto danado o defectuoso;Intercambio por variante
78551;285;9;21/2/14;Producto o tamano incorrecto;Credito de la tienda
78559;12683;1;25/4/13;Producto o tamano incorrecto;Intercambio por variante
78566;5347;5;23/2/21;Producto o tamano incorrecto;Credito de la tienda
78574;7968;3;25/7/08;Producto o tamano incorrecto;Intercambio por variante
78580;4225;1;20/8/11;Producto danado o defectuoso;Credito de la tienda
78581;222;3;22/12/08;Producto danado o defectuoso;Reembolso
78582;14782;8;28/9/20;Producto o tamano incorrecto;Intercambio por nuevos productos
78586;6189;2;15/7/08;Cambio de idea o insatisfaccion personal;Intercambio por variante
78596;9272;1;17/7/09;Producto danado o defectuoso;Credito de la tienda
78596;10298;2;14/7/09;Cambio de idea o insatisfaccion personal;Intercambio por nuevos productos
78598;5757;1;2/11/12;Producto o tamano incorrecto;Reembolso
78605;3624;4;8/2/12;Producto danado o defectuoso;Intercambio por variante
78609;5822;1;14/8/14;Producto danado o defectuoso;Intercambio por variante
78612;9442;4;21/5/22;Producto o tamano incorrecto;Intercambio por variante
78618;14790;3;23/4/19;Producto danado o defectuoso;Credito de la tienda
78624;1949;7;30/12/09;Producto o tamano incorrecto;Intercambio por variante
78630;12586;5;4/6/10;Cambio de idea o insatisfaccion personal;Reembolso
