Cliente;Auto;Ubicación;Fecha;Pago;Seguro Empresa
1774;142;199;23/7/2018;Efectivo;SI
1835;110;84;29/12/2015;Credito;NO
1269;47;213;22/6/2017;Credito;NO
1088;132;563;10/4/2017;Credito;SI
1857;138;332;3/3/2015;Efectivo;NO
2375;156;496;24/2/2018;Credito;NO
2816;50;202;4/9/2016;Efectivo;NO
1465;74;9;11/6/2019;Credito;NO
3677;15;164;13/5/2016;Efectivo;NO
3178;118;389;24/1/2019;Credito;SI
3913;63;394;28/6/2016;Credito;NO
3272;60;464;16/8/2015;Credito;SI
3936;45;251;4/9/2016;Efectivo;NO
848;1;413;21/8/2018;Efectivo;NO
1738;93;84;30/5/2019;Credito;SI
2882;11;212;6/3/2015;Credito;NO
427;67;565;21/6/2016;Credito;NO
1792;76;316;11/3/2017;Credito;SI
2751;12;508;11/1/2018;Credito;NO
1325;80;489;8/4/2018;Credito;NO
1686;135;99;28/2/2016;Credito;NO
3048;104;379;23/10/2016;Efectivo;NO
2082;56;157;10/8/2017;Credito;SI
164;86;334;1/11/2019;Efectivo;NO
998;155;307;31/8/2018;Credito;NO
840;106;204;4/1/2016;Efectivo;SI
1139;32;171;12/7/2016;Efectivo;SI
1286;114;474;8/8/2019;Efectivo;NO
571;11;53;14/11/2017;Efectivo;SI
3061;117;452;27/9/2018;Efectivo;NO
1196;5;346;18/4/2017;Credito;SI
1208;60;223;20/6/2019;Credito;NO
983;11;273;6/8/2016;Efectivo;NO
2564;40;459;25/12/2018;Credito;SI
2962;157;537;24/4/2016;Efectivo;SI
2916;27;418;8/7/2016;Efectivo;NO
3141;103;132;22/10/2017;Credito;NO
1412;26;277;3/10/2015;Efectivo;NO
2153;1;589;31/3/2015;Credito;SI
2660;139;193;6/2/2019;Credito;SI
2790;157;20;30/9/2015;Efectivo;NO
3455;136;511;30/9/2018;Efectivo;SI
607;1;564;25/8/2015;Efectivo;SI
352;66;435;11/11/2019;Efectivo;NO
2377;58;20;20/11/2015;Credito;NO
2871;115;170;25/2/2017;Credito;NO
3654;92;416;11/5/2019;Credito;NO
398;124;107;8/3/2017;Credito;SI
3615;27;176;7/4/2018;Credito;NO
1630;92;349;16/6/2019;Efectivo;NO
2033;24;364;15/10/2019;Credito;SI
2326;122;549;10/9/2019;Credito;SI
2262;19;66;28/1/2017;Efectivo;SI
3355;26;390;6/10/2018;Efectivo;SI
1706;109;454;23/3/2015;Credito;NO
2533;35;81;3/5/2019;Efectivo;NO
2149;120;316;28/12/2018;Efectivo;NO
668;69;496;25/4/2017;Efectivo;SI
1708;91;563;19/3/2018;Efectivo;SI
238;126;416;13/7/2016;Efectivo;SI
709;59;592;9/11/2018;Efectivo;NO
521;109;500;10/7/2015;Credito;NO
2410;34;579;16/12/2019;Efectivo;NO
2871;41;113;19/2/2015;Credito;SI
3325;7;309;20/9/2015;Efectivo;NO
427;17;254;18/2/2017;Credito;SI
2225;64;266;19/9/2018;Credito;SI
2498;107;138;22/12/2017;Credito;NO
3461;16;161;14/6/2015;Credito;NO
3438;34;414;26/6/2015;Efectivo;SI
3953;13;361;30/12/2016;Efectivo;NO
1992;20;62;8/2/2018;Efectivo;NO
3285;73;409;25/9/2018;Efectivo;SI
2617;11;403;10/12/2019;Efectivo;SI
3775;37;487;24/10/2018;Credito;NO
2230;50;573;29/6/2017;Efectivo;NO
2733;47;136;4/7/2019;Credito;NO
3558;101;557;29/9/2018;Efectivo;NO
2303;142;132;20/2/2017;Efectivo;NO
1860;131;429;11/9/2016;Efectivo;SI
1636;156;58;25/6/2019;Efectivo;SI
1429;90;576;13/10/2015;Credito;SI
622;54;453;11/5/2015;Efectivo;SI
3869;88;435;23/4/2016;Credito;NO
2025;39;544;16/4/2018;Credito;NO
2110;13;69;17/3/2016;Efectivo;NO
1788;37;218;23/7/2016;Credito;NO
2367;143;583;13/2/2019;Credito;NO
973;115;217;8/5/2015;Credito;NO
2381;10;557;29/5/2017;Credito;SI
2739;142;26;16/1/2018;Credito;NO
109;90;8;7/4/2019;Efectivo;NO
1125;131;46;20/6/2019;Efectivo;NO
3278;35;105;10/6/2018;Credito;NO
1814;114;488;4/10/2016;Credito;NO
1878;87;147;23/3/2019;Credito;SI
3278;100;170;7/3/2019;Efectivo;NO
614;76;121;1/3/2016;Efectivo;NO
1717;22;599;30/12/2019;Credito;SI
2041;156;46;23/3/2016;Efectivo;NO
2640;43;203;1/2/2019;Efectivo;SI
3121;89;148;20/4/2015;Efectivo;SI
1926;25;216;11/4/2016;Credito;SI
2842;104;541;21/6/2019;Efectivo;NO
113;1;545;2/7/2018;Credito;SI
1855;99;488;31/3/2015;Efectivo;NO
773;153;441;22/6/2018;Efectivo;NO
1767;33;361;26/3/2018;Credito;NO
121;130;403;27/8/2018;Efectivo;NO
3091;113;237;12/6/2016;Credito;SI
3289;100;497;15/2/2017;Credito;NO
2992;81;487;3/12/2016;Efectivo;NO
1559;82;338;28/7/2015;Efectivo;SI
2350;155;563;12/5/2019;Credito;SI
2103;40;169;15/12/2016;Efectivo;SI
3759;75;29;22/10/2017;Credito;NO
3491;110;53;18/12/2019;Efectivo;NO
3386;5;599;11/10/2017;Efectivo;SI
2101;37;589;21/3/2017;Efectivo;NO
956;129;46;24/10/2018;Credito;SI
502;3;306;19/1/2015;Efectivo;NO
526;150;97;11/6/2017;Efectivo;NO
562;59;557;29/6/2019;Efectivo;SI
2509;65;16;24/2/2016;Efectivo;NO
1501;132;60;25/3/2017;Efectivo;NO
687;33;535;12/10/2018;Credito;NO
3728;33;269;10/10/2017;Credito;SI
3656;80;243;15/12/2016;Credito;SI
1877;49;251;23/1/2016;Efectivo;SI
3891;98;409;29/8/2016;Credito;SI
32;77;156;1/10/2018;Efectivo;SI
1954;47;371;6/4/2017;Credito;NO
2961;144;266;19/1/2016;Efectivo;SI
2085;147;406;23/1/2018;Efectivo;NO
2035;35;410;16/10/2016;Efectivo;NO
200;50;26;4/1/2016;Efectivo;NO
1036;41;355;3/3/2018;Credito;NO
1682;116;340;9/6/2018;Credito;SI
3295;111;213;26/8/2017;Credito;NO
2317;104;456;10/11/2016;Efectivo;SI
1879;137;603;30/3/2018;Credito;SI
53;155;296;11/11/2019;Efectivo;NO
2936;109;129;3/4/2015;Efectivo;NO
1750;104;19;6/12/2017;Efectivo;NO
2434;95;7;23/4/2017;Efectivo;SI
2411;104;478;9/4/2018;Efectivo;SI
1392;83;419;26/11/2016;Efectivo;SI
3011;16;200;7/1/2018;Efectivo;NO
2556;16;556;3/11/2016;Credito;SI
2583;54;342;8/6/2016;Credito;SI
3571;134;290;29/1/2016;Credito;NO
3651;147;448;14/4/2017;Credito;NO
3416;61;132;1/1/2018;Efectivo;NO
3350;27;442;21/9/2017;Credito;SI
1309;68;39;3/12/2019;Credito;NO
3638;84;271;23/1/2015;Efectivo;NO
2312;146;546;27/11/2017;Efectivo;SI
759;134;512;26/6/2015;Efectivo;NO
2429;84;597;13/11/2018;Efectivo;NO
1364;52;81;19/5/2019;Efectivo;SI
1374;139;503;11/3/2015;Efectivo;SI
3346;139;51;5/12/2019;Credito;NO
2907;98;246;30/11/2015;Efectivo;NO
542;114;529;15/1/2016;Credito;NO
485;82;319;22/11/2015;Credito;NO
3662;135;460;1/8/2015;Credito;SI
2143;4;152;5/2/2015;Credito;SI
3536;127;357;3/6/2016;Credito;SI
895;63;576;11/6/2018;Credito;NO
1705;36;274;5/7/2015;Credito;NO
2853;46;470;21/7/2015;Efectivo;SI
323;64;537;15/6/2016;Efectivo;SI
1021;39;421;19/5/2016;Credito;SI
3588;56;112;26/11/2019;Credito;SI
2766;23;38;6/7/2017;Credito;SI
3937;12;181;6/6/2017;Credito;SI
1657;114;313;3/9/2016;Credito;NO
1568;106;82;25/5/2019;Credito;SI
3771;123;558;26/11/2016;Credito;SI
607;31;529;29/5/2019;Credito;NO
522;145;327;25/2/2016;Efectivo;SI
3356;70;569;6/11/2018;Credito;NO
3430;115;426;2/9/2017;Efectivo;SI
1403;89;261;16/9/2016;Efectivo;SI
3501;85;406;7/4/2019;Credito;SI
3279;44;94;6/2/2016;Efectivo;SI
475;1;267;16/12/2019;Efectivo;NO
1770;46;474;6/11/2019;Credito;SI
1573;123;197;16/3/2016;Credito;SI
3615;46;493;6/3/2018;Credito;SI
2504;52;163;10/11/2019;Efectivo;SI
2040;99;39;17/11/2017;Efectivo;NO
3503;87;243;22/4/2017;Efectivo;SI
1926;117;305;3/10/2016;Efectivo;SI
2368;84;3;16/10/2017;Efectivo;SI
2822;95;573;18/9/2017;Efectivo;NO
3457;25;165;3/8/2016;Credito;SI
211;118;185;3/11/2016;Efectivo;SI
1993;22;499;18/12/2015;Credito;NO
3646;89;276;17/10/2016;Efectivo;SI
2615;13;85;2/2/2018;Credito;NO
3697;76;333;4/5/2019;Credito;NO
2280;156;41;17/5/2015;Efectivo;NO
1429;115;45;26/10/2015;Credito;SI
1728;82;377;27/11/2019;Efectivo;SI
168;40;197;5/10/2016;Credito;NO
2057;84;22;4/10/2019;Efectivo;SI
2306;17;197;6/2/2017;Credito;NO
3625;48;51;18/6/2015;Credito;SI
3378;137;334;24/8/2016;Credito;SI
961;9;310;26/4/2015;Credito;SI
2518;39;64;23/7/2016;Efectivo;SI
3944;33;222;30/11/2019;Credito;NO
859;8;335;19/11/2015;Efectivo;NO
1517;42;193;11/4/2018;Efectivo;NO
633;47;210;25/8/2016;Efectivo;NO
1717;43;190;3/5/2017;Efectivo;NO
455;141;351;20/11/2019;Credito;SI
3217;104;521;3/7/2017;Credito;SI
3757;104;522;27/10/2015;Credito;NO
3056;96;57;20/5/2017;Credito;SI
2612;128;333;13/8/2017;Efectivo;SI
3171;28;417;25/3/2015;Efectivo;SI
3713;92;258;6/8/2016;Credito;SI
1216;153;9;2/3/2015;Credito;NO
3796;156;65;30/6/2019;Credito;SI
3875;125;189;5/6/2019;Credito;SI
380;132;172;11/9/2019;Efectivo;SI
217;89;496;1/3/2016;Efectivo;NO
3428;67;410;28/5/2015;Credito;NO
3487;125;14;20/4/2017;Efectivo;NO
3392;139;114;28/10/2016;Credito;NO
2650;52;495;8/6/2018;Credito;SI
3454;4;560;24/2/2018;Efectivo;SI
3844;86;312;7/3/2018;Credito;SI
995;144;237;9/6/2016;Efectivo;SI
3253;47;362;25/3/2017;Efectivo;NO
644;2;190;3/1/2019;Efectivo;NO
2983;22;586;23/8/2019;Efectivo;NO
962;72;249;3/3/2019;Efectivo;NO
1938;34;60;19/4/2017;Efectivo;SI
1223;2;343;20/5/2018;Efectivo;SI
2547;27;460;19/2/2015;Credito;SI
1716;120;571;15/9/2019;Efectivo;NO
1583;19;199;15/4/2017;Efectivo;SI
3719;127;327;8/2/2016;Efectivo;NO
643;72;222;1/5/2015;Credito;NO
1679;44;448;29/6/2016;Credito;NO
1627;50;324;19/7/2019;Credito;SI
3338;32;249;19/1/2015;Credito;SI
2903;50;503;13/11/2018;Efectivo;SI
240;1;446;12/6/2015;Credito;SI
2498;32;352;7/5/2019;Efectivo;NO
2226;154;109;4/4/2019;Efectivo;SI
478;14;565;24/11/2019;Efectivo;SI
1978;116;470;28/5/2018;Efectivo;SI
3282;114;367;26/4/2016;Efectivo;NO
865;67;355;9/8/2015;Credito;NO
1580;110;319;13/4/2017;Credito;NO
222;33;553;5/5/2017;Credito;SI
3383;87;386;14/12/2016;Efectivo;NO
974;82;444;31/5/2016;Efectivo;SI
1617;88;376;1/12/2018;Efectivo;SI
1286;16;221;30/7/2018;Efectivo;NO
1676;87;476;21/7/2018;Credito;NO
1814;118;200;12/5/2015;Efectivo;NO
150;111;337;14/9/2017;Efectivo;NO
3544;124;200;22/2/2016;Efectivo;SI
1039;58;447;3/1/2015;Efectivo;NO
3237;62;432;8/2/2018;Credito;SI
703;6;283;2/10/2015;Credito;SI
1952;76;595;29/5/2015;Credito;NO
3412;76;211;10/11/2015;Credito;SI
1924;17;516;20/5/2016;Credito;SI
3820;34;143;6/10/2017;Credito;SI
3526;65;212;21/6/2019;Credito;SI
67;3;390;1/3/2017;Credito;SI
238;108;438;16/6/2019;Efectivo;SI
68;33;182;2/5/2018;Credito;SI
3209;35;297;5/3/2015;Credito;NO
2977;5;49;9/5/2016;Efectivo;SI
1334;30;149;1/5/2017;Credito;NO
372;141;565;3/11/2018;Credito;NO
1463;117;549;6/5/2015;Credito;NO
258;142;322;2/4/2015;Efectivo;NO
3989;60;121;5/7/2019;Credito;SI
569;39;521;10/7/2018;Efectivo;SI
489;105;248;17/6/2016;Credito;SI
3090;52;573;20/12/2017;Credito;NO
272;19;175;22/6/2015;Credito;NO
433;102;572;1/5/2019;Credito;NO
380;76;221;28/10/2017;Credito;NO
715;10;480;21/10/2018;Efectivo;NO
3512;91;249;31/10/2017;Credito;SI
461;24;217;15/7/2016;Efectivo;SI
745;14;78;31/10/2015;Efectivo;NO
988;86;339;20/10/2018;Credito;NO
1936;85;90;15/9/2016;Efectivo;SI
2118;72;538;7/10/2018;Efectivo;SI
1843;91;428;26/10/2016;Efectivo;NO
2535;120;603;6/11/2018;Credito;NO
1927;6;355;4/1/2019;Credito;SI
3000;75;198;15/3/2019;Credito;NO
3890;139;275;12/3/2016;Efectivo;SI
2607;1;339;22/12/2018;Credito;NO
2006;116;161;27/12/2018;Credito;NO
2189;135;170;19/7/2019;Credito;NO
1259;126;568;2/1/2019;Credito;NO
2949;146;598;1/10/2018;Efectivo;NO
2772;11;370;28/5/2016;Efectivo;NO
162;33;8;21/11/2018;Credito;SI
8;113;307;26/4/2018;Efectivo;SI
992;21;164;26/7/2018;Efectivo;NO
239;87;360;1/7/2015;Credito;SI
1226;94;18;7/12/2015;Efectivo;NO
3000;148;179;18/11/2018;Credito;SI
3851;31;239;13/8/2017;Efectivo;NO
3170;52;448;26/10/2016;Credito;SI
1797;115;355;26/10/2019;Efectivo;NO
2194;141;194;7/3/2016;Credito;NO
274;101;61;12/2/2015;Efectivo;NO
223;67;20;7/7/2018;Credito;NO
1517;101;159;10/12/2015;Credito;NO
717;101;171;1/12/2019;Efectivo;SI
2887;5;549;7/4/2019;Credito;NO
1660;34;58;10/12/2016;Credito;SI
3832;17;391;19/11/2015;Credito;NO
3579;8;142;30/3/2018;Efectivo;NO
1726;28;7;17/1/2017;Credito;NO
3891;24;543;16/3/2017;Efectivo;SI
1789;43;18;12/1/2015;Efectivo;SI
1770;150;474;4/7/2019;Credito;NO
2438;127;172;25/5/2019;Credito;SI
1130;74;174;9/6/2015;Credito;NO
664;36;522;30/11/2016;Efectivo;SI
852;63;250;10/1/2018;Credito;NO
3106;148;385;26/2/2019;Efectivo;SI
3891;90;289;7/4/2016;Credito;NO
819;37;458;1/2/2019;Credito;SI
1700;85;436;19/4/2019;Credito;SI
2541;14;241;31/10/2019;Credito;NO
139;71;204;8/2/2017;Efectivo;SI
460;109;340;19/1/2018;Efectivo;NO
1834;26;159;16/11/2015;Efectivo;NO
2348;70;413;16/2/2018;Efectivo;NO
1381;126;192;18/4/2016;Efectivo;SI
772;36;549;18/4/2017;Efectivo;SI
2414;92;192;27/8/2017;Efectivo;NO
2922;14;595;29/4/2017;Efectivo;SI
3223;100;19;11/7/2016;Credito;NO
2299;125;213;19/6/2019;Credito;SI
1825;106;478;27/3/2018;Efectivo;SI
1552;21;225;17/9/2015;Credito;NO
2442;114;369;10/1/2019;Credito;SI
1946;8;155;22/11/2017;Efectivo;NO
397;22;448;14/8/2016;Efectivo;NO
1489;45;247;19/2/2017;Efectivo;SI
2537;13;536;21/10/2016;Efectivo;SI
1458;139;564;15/7/2015;Credito;SI
2026;103;491;3/9/2017;Efectivo;NO
3773;140;126;20/7/2015;Credito;SI
2178;1;435;31/7/2015;Efectivo;NO
3757;24;114;30/9/2019;Efectivo;NO
3153;125;411;1/3/2018;Efectivo;NO
2109;11;37;13/4/2016;Efectivo;NO
1390;136;31;6/9/2017;Efectivo;NO
879;134;289;20/6/2018;Efectivo;SI
2541;129;531;17/6/2017;Credito;NO
491;64;252;11/10/2019;Efectivo;NO
916;133;414;6/12/2017;Efectivo;SI
386;125;473;26/8/2017;Credito;NO
932;154;58;6/4/2017;Efectivo;SI
706;41;429;20/10/2018;Credito;NO
3017;46;569;7/11/2015;Efectivo;SI
2274;33;319;24/10/2016;Efectivo;NO
3630;154;396;3/4/2019;Efectivo;NO
2679;10;110;12/7/2015;Efectivo;NO
1288;140;201;31/7/2016;Credito;SI
3756;111;27;9/7/2019;Efectivo;NO
3914;88;201;21/8/2016;Efectivo;SI
3921;1;390;7/5/2017;Credito;SI
2146;112;224;31/8/2017;Efectivo;NO
350;100;453;10/6/2015;Efectivo;NO
713;62;251;2/10/2015;Credito;SI
1076;43;573;29/3/2019;Credito;SI
3487;99;600;11/1/2016;Efectivo;NO
2280;143;392;14/5/2018;Efectivo;SI
2614;65;200;26/1/2018;Credito;NO
3553;96;199;19/9/2016;Credito;SI
2611;28;247;1/3/2016;Credito;NO
3352;48;88;28/2/2018;Efectivo;SI
3098;106;301;3/7/2019;Efectivo;NO
2961;17;343;23/9/2016;Efectivo;SI
500;62;264;15/11/2015;Efectivo;NO
2271;88;426;30/7/2016;Efectivo;NO
1147;18;409;23/3/2017;Credito;NO
2494;81;180;17/4/2018;Efectivo;NO
3092;94;145;29/3/2015;Efectivo;NO
1528;60;92;25/8/2015;Credito;SI
1241;125;516;4/2/2019;Efectivo;NO
453;60;37;20/3/2016;Efectivo;SI
1038;103;91;27/8/2018;Credito;SI
236;71;204;8/5/2015;Credito;NO
2148;40;133;1/12/2018;Efectivo;SI
2570;99;581;30/10/2018;Efectivo;NO
1074;72;482;27/9/2017;Efectivo;SI
2190;48;33;1/3/2019;Credito;NO
939;34;11;27/7/2017;Credito;SI
3496;85;23;25/5/2018;Efectivo;NO
90;85;110;20/3/2019;Efectivo;SI
2238;58;243;24/9/2018;Credito;SI
1606;153;506;26/4/2018;Efectivo;SI
643;5;39;19/12/2018;Credito;SI
1415;45;170;28/7/2019;Credito;SI
999;135;100;27/9/2016;Credito;SI
2331;12;389;12/7/2018;Efectivo;NO
720;148;356;22/10/2015;Credito;NO
231;28;46;3/5/2015;Efectivo;SI
3359;142;371;26/9/2016;Credito;NO
3951;93;258;10/4/2017;Credito;NO
975;137;131;2/9/2016;Credito;SI
584;141;314;17/3/2019;Credito;SI
2454;154;284;24/4/2017;Efectivo;NO
2373;154;227;14/9/2019;Credito;NO
83;108;54;27/5/2018;Credito;SI
140;146;366;1/12/2019;Efectivo;SI
1554;155;72;17/6/2016;Credito;NO
2284;57;402;4/7/2018;Efectivo;NO
527;48;535;11/4/2016;Credito;SI
429;64;600;4/3/2019;Credito;SI
3757;139;450;28/11/2019;Credito;NO
3522;14;514;18/1/2016;Efectivo;SI
3936;117;7;2/6/2019;Efectivo;SI
941;142;604;18/11/2016;Credito;SI
2996;73;292;1/4/2019;Credito;SI
1822;70;458;6/4/2019;Efectivo;NO
1036;107;484;2/7/2019;Efectivo;SI
2533;146;90;21/2/2019;Efectivo;NO
619;20;223;18/1/2016;Credito;NO
3568;94;208;26/5/2017;Credito;NO
3377;54;390;5/9/2017;Credito;NO
1443;26;483;3/5/2017;Credito;SI
2399;80;450;5/3/2015;Credito;SI
643;32;432;28/9/2019;Efectivo;NO
87;73;167;2/8/2015;Credito;NO
1138;101;491;22/3/2019;Efectivo;SI
1140;84;62;30/4/2017;Efectivo;NO
2542;135;366;3/11/2016;Credito;SI
3742;150;370;1/8/2015;Credito;SI
3222;69;345;19/4/2017;Credito;SI
434;10;301;24/3/2016;Credito;SI
1015;152;473;12/9/2018;Efectivo;NO
466;143;136;8/8/2016;Efectivo;SI
155;104;192;7/7/2015;Efectivo;SI
2393;82;495;22/4/2017;Efectivo;SI
3629;154;221;15/4/2018;Efectivo;SI
310;51;319;6/10/2019;Efectivo;SI
476;39;95;26/3/2018;Efectivo;SI
618;138;304;14/8/2016;Efectivo;NO
1286;45;37;19/4/2015;Efectivo;SI
1896;133;24;18/6/2018;Efectivo;NO
1980;71;150;24/10/2016;Credito;SI
3748;124;569;2/12/2018;Credito;SI
928;60;306;9/7/2019;Efectivo;NO
712;13;94;11/10/2018;Credito;SI
1510;120;36;21/1/2015;Credito;SI
2081;50;405;29/1/2015;Efectivo;NO
816;107;331;23/4/2017;Credito;NO
1957;73;76;29/11/2015;Credito;SI
3682;143;354;1/10/2017;Credito;SI
3889;40;297;23/11/2015;Credito;SI
3534;112;603;31/5/2017;Credito;SI
102;99;464;12/3/2015;Efectivo;NO
938;34;171;21/7/2016;Credito;SI
3756;25;119;19/9/2017;Credito;SI
531;74;386;13/12/2016;Credito;NO
969;14;319;5/9/2018;Credito;SI
3920;14;319;25/2/2018;Credito;NO
376;99;218;5/11/2018;Credito;NO
2905;79;27;2/6/2018;Credito;SI
22;36;222;6/4/2019;Credito;NO
3250;143;34;5/12/2018;Credito;SI
2544;64;169;12/10/2019;Efectivo;SI
62;153;5;25/9/2015;Credito;NO
3502;52;596;18/4/2018;Efectivo;NO
1309;49;212;19/6/2017;Credito;SI
2935;56;324;22/10/2019;Efectivo;NO
1651;123;107;11/7/2017;Credito;NO
3427;22;467;15/10/2019;Credito;NO
3018;131;257;6/2/2017;Efectivo;SI
1785;118;162;13/10/2018;Efectivo;NO
3995;47;148;1/3/2016;Credito;SI
85;46;533;8/7/2019;Credito;NO
2061;16;400;2/2/2016;Credito;NO
1908;157;260;25/11/2019;Efectivo;NO
236;15;549;13/4/2015;Efectivo;SI
904;104;352;19/2/2016;Efectivo;SI
3427;53;99;10/11/2016;Efectivo;NO
2322;155;583;4/7/2018;Credito;SI
1968;31;348;17/10/2017;Credito;NO
3856;34;546;27/12/2019;Efectivo;SI
208;61;229;5/2/2015;Efectivo;NO
3362;152;269;22/7/2017;Efectivo;NO
3770;105;36;3/8/2015;Efectivo;SI
1684;14;25;15/4/2017;Credito;SI
3455;53;124;29/11/2019;Efectivo;SI
56;66;133;30/3/2016;Credito;NO
2139;127;254;5/6/2018;Credito;NO
1648;114;454;30/8/2017;Credito;SI
3183;38;166;2/2/2015;Credito;NO
1986;6;216;9/9/2018;Credito;SI
2948;59;262;14/9/2019;Credito;SI
2139;91;599;19/8/2018;Efectivo;SI
3743;108;165;27/5/2016;Efectivo;SI
1727;68;221;19/8/2015;Efectivo;SI
1611;78;173;27/9/2016;Efectivo;NO
569;110;361;25/12/2017;Credito;SI
2161;62;9;16/11/2018;Credito;NO
1080;9;520;19/5/2019;Efectivo;SI
3240;26;299;28/6/2015;Efectivo;SI
1124;108;534;24/7/2017;Credito;SI
762;99;423;5/9/2015;Credito;NO
290;124;11;20/7/2015;Efectivo;SI
18;116;457;2/7/2015;Efectivo;NO
1949;46;259;1/2/2015;Efectivo;NO
1426;107;150;5/4/2016;Efectivo;NO
39;70;202;6/1/2015;Credito;SI
1075;41;395;25/9/2016;Credito;SI
2623;48;109;3/1/2015;Efectivo;NO
3538;96;445;1/5/2015;Efectivo;NO
2754;111;252;20/12/2016;Efectivo;SI
740;3;179;22/8/2016;Efectivo;NO
3277;95;366;19/3/2016;Efectivo;SI
98;126;273;9/5/2016;Credito;NO
1919;86;598;15/3/2018;Efectivo;SI
3998;143;208;25/11/2015;Efectivo;NO
1866;121;456;4/4/2016;Credito;SI
3784;24;461;12/4/2017;Credito;SI
190;30;554;7/7/2015;Credito;SI
1084;72;579;23/3/2016;Credito;NO
983;13;539;11/10/2019;Efectivo;SI
652;123;180;30/5/2017;Credito;SI
3719;134;452;26/2/2019;Credito;NO
2521;154;389;25/12/2018;Efectivo;NO
3829;60;116;29/11/2015;Credito;NO
2952;75;47;5/8/2015;Credito;NO
1475;71;90;9/4/2015;Credito;SI
649;21;127;2/4/2016;Efectivo;NO
962;6;43;31/10/2015;Efectivo;SI
1423;41;486;23/6/2016;Efectivo;NO
2107;89;314;25/1/2019;Efectivo;NO
1092;21;507;5/9/2016;Credito;NO
1637;68;537;23/10/2017;Credito;SI
2087;154;290;28/8/2017;Credito;NO
2396;90;131;22/11/2017;Efectivo;SI
3986;134;487;27/3/2019;Efectivo;NO
249;134;160;6/5/2017;Efectivo;NO
3105;145;444;25/11/2015;Efectivo;NO
187;153;193;28/6/2017;Efectivo;NO
3124;70;254;11/2/2018;Credito;SI
2112;102;603;17/9/2019;Efectivo;SI
3456;82;333;8/12/2017;Efectivo;SI
3831;35;309;17/10/2019;Credito;SI
3415;71;538;10/11/2015;Credito;NO
3626;151;71;19/8/2017;Credito;SI
1152;11;114;29/5/2018;Credito;SI
1474;25;152;5/11/2017;Efectivo;SI
707;143;66;16/10/2017;Efectivo;NO
1149;25;463;29/6/2018;Efectivo;SI
1521;56;358;6/4/2018;Credito;NO
3622;106;589;1/12/2018;Credito;NO
366;127;497;4/2/2018;Efectivo;NO
697;19;366;18/2/2019;Efectivo;NO
3279;78;4;11/5/2018;Credito;SI
2185;37;124;27/1/2015;Efectivo;NO
133;133;120;21/1/2017;Efectivo;NO
834;141;546;3/4/2015;Credito;SI
1972;92;467;23/9/2015;Efectivo;SI
478;79;102;27/11/2019;Credito;SI
2455;155;516;6/3/2019;Efectivo;SI
2006;75;265;14/10/2015;Efectivo;NO
2831;112;171;12/6/2018;Credito;SI
1902;4;203;1/1/2018;Credito;SI
755;133;404;25/10/2015;Credito;SI
2373;17;395;14/3/2016;Efectivo;SI
2853;86;604;20/5/2017;Credito;NO
2887;109;134;19/2/2018;Credito;SI
2378;83;287;13/4/2018;Credito;NO
1580;1;342;9/8/2018;Credito;SI
767;148;106;20/9/2017;Credito;NO
557;19;440;7/1/2017;Efectivo;NO
1501;30;138;2/7/2015;Efectivo;SI
3810;37;366;5/10/2018;Credito;SI
124;6;413;20/7/2015;Efectivo;NO
1379;119;35;13/9/2016;Credito;NO
3171;155;419;8/1/2015;Credito;SI
645;82;412;11/10/2017;Credito;SI
3363;157;557;13/10/2015;Credito;NO
127;147;585;12/4/2015;Efectivo;SI
426;131;571;13/1/2018;Credito;SI
1491;149;193;11/7/2015;Efectivo;NO
3624;157;516;21/10/2016;Efectivo;SI
2004;17;522;14/10/2017;Credito;NO
2486;88;562;25/2/2018;Credito;NO
452;4;172;10/4/2015;Credito;SI
1916;105;305;22/2/2016;Efectivo;SI
3630;109;291;19/9/2016;Efectivo;NO
2926;116;19;14/5/2016;Efectivo;SI
230;25;131;14/6/2018;Efectivo;NO
186;137;285;20/5/2016;Efectivo;SI
3562;104;496;25/4/2016;Credito;SI
2549;11;542;12/6/2017;Efectivo;NO
3091;49;148;26/10/2018;Credito;SI
2090;50;182;30/12/2015;Efectivo;SI
3262;60;278;30/4/2015;Credito;NO
446;71;393;19/10/2015;Efectivo;NO
754;93;544;11/9/2018;Efectivo;NO
375;133;209;28/2/2016;Efectivo;SI
410;107;280;31/8/2016;Efectivo;NO
1601;91;27;19/10/2016;Efectivo;NO
2738;119;360;18/5/2017;Efectivo;NO
3287;144;467;18/6/2015;Efectivo;NO
3076;48;162;5/7/2016;Efectivo;SI
3792;107;394;1/12/2019;Efectivo;NO
3084;117;101;9/10/2019;Efectivo;NO
272;116;268;21/11/2019;Credito;NO
3279;16;155;12/2/2018;Efectivo;SI
2196;140;557;29/12/2015;Credito;SI
269;132;310;4/8/2015;Credito;SI
799;103;108;16/12/2016;Credito;NO
305;123;378;18/8/2019;Efectivo;NO
162;134;399;19/5/2016;Efectivo;SI
2909;58;46;31/3/2019;Credito;NO
1403;27;563;5/2/2015;Credito;SI
2892;16;319;22/4/2015;Credito;NO
3413;50;592;1/8/2015;Credito;NO
1466;87;254;21/12/2015;Efectivo;SI
657;110;312;9/12/2016;Efectivo;SI
338;141;415;3/3/2018;Efectivo;SI
2430;54;419;9/9/2017;Credito;NO
502;140;589;16/4/2015;Efectivo;SI
1283;40;576;5/2/2019;Credito;SI
